.identifier_batch	.identifier_sample_name	.metadata_moa	.metadata_treatment_remarks	.metadata_treatment	.response_aoc	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_001	ONCOLEAD_CELL_T24	IR	02	GAMMA	0.03992807	bladder	bladder
Oncolead_001	ONCOLEAD_CELL_TE671	IR	01	GAMMA	0.187684452	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_001	ONCOLEAD_CELL_TE671	IR	02	GAMMA	0.116743363	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_001	ONCOLEAD_CELL_THP1	IR	01	GAMMA	0.056690412	hematological	heme - AML
Oncolead_001	ONCOLEAD_CELL_THP1	IR	02	GAMMA	0.055107243	hematological	heme - AML
Oncolead_001	ONCOLEAD_CELL_U2OS	IR	01	GAMMA	0.063965275	sarcoma	sarcoma - osteosarcoma
Oncolead_001	ONCOLEAD_CELL_U2OS	IR	02	GAMMA	0.027000244	sarcoma	sarcoma - osteosarcoma
Oncolead_001	ONCOLEAD_CELL_U87MG	IR	01	GAMMA	0.018541138	brain	brain - GBM
Oncolead_001	ONCOLEAD_CELL_U87MG	IR	02	GAMMA	0.016457581	brain	brain - GBM
Oncolead_001	ONCOLEAD_CELL_UMUC3	IR	01	GAMMA	0.012812347	bladder	bladder
Oncolead_001	ONCOLEAD_CELL_UMUC3	IR	02	GAMMA	0.008741368	bladder	bladder
Oncolead_001	ONCOLEAD_CELL_WSUNHL	IR	01	GAMMA	0.108596514	hematological	heme - NHL
Oncolead_001	ONCOLEAD_CELL_WSUNHL	IR	02	GAMMA	0.100595823	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	Aromatasei	NA	Formestane	0.244162087	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	Aromatasei	NA	Formestane	0.28042549	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	Aromatasei	NA	Formestane	0.328018196	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	Aromatasei	NA	Formestane	0.093417384	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	Aromatasei	NA	Formestane	0.3023876845	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	Aromatasei	NA	Formestane	0.215396346	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	Aromatasei	NA	Formestane	0.115730568	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	Aromatasei	NA	Formestane	0.25723705	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	Aromatasei	NA	Formestane	0.0387928305	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	Aromatasei	NA	Formestane	0.303188013	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	Aromatasei	NA	Formestane	0.1520453015	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	Aromatasei	NA	Formestane	0.23884055	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	Aromatasei	NA	Formestane	0.091842236	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	Aromatasei	NA	Formestane	0.3034158495	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	Aromatasei	NA	Formestane	0.2558968	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	Aromatasei	NA	Formestane	0.0521780745	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	Aromatasei	NA	Formestane	0.1049510015	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	Aromatasei	NA	Formestane	0.0236990105	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	Aromatasei	NA	Formestane	0.4023945435	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	Aromatasei	NA	Formestane	0.0762280585	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	Aromatasei	NA	Formestane	0.101556817	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	Aromatasei	NA	Formestane	0.1561868535	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	Aromatasei	NA	Formestane	0.250849391	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	Aromatasei	NA	Formestane	0.1577190455	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	Aromatasei	NA	Formestane	0.0056856705	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	Aromatasei	NA	Formestane	0.372949969	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	BCL2i	NA	ABT737	0.102841817	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	BCL2i	NA	ABT737	0.008070866	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	BCL2i	NA	ABT737	0.153258347	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	BCL2i	NA	ABT737	0.0166197125	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	BCL2i	NA	ABT737	0.093700562	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	BCL2i	NA	ABT737	0.0384442185	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	BCL2i	NA	ABT737	0.086147221	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	BCL2i	NA	ABT737	0.5678096565	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	BCL2i	NA	ABT737	0.044709726	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	BCL2i	NA	ABT737	0.0452383895	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	BCL2i	NA	ABT737	0.135622654	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	BCL2i	NA	ABT737	0.1476979835	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	BCL2i	NA	ABT737	0.02933766	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	BCL2i	NA	ABT737	0.001344886	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	BCL2i	NA	ABT737	0.069426402	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	BCL2i	NA	ABT737	0.413359276	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	BCL2i	NA	ABT737	0.635708003	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	BCL2i	NA	ABT737	0.006911249	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	BCL2i	NA	ABT737	0.0189439065	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	BCL2i	NA	ABT737	0.139131213	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	BCL2i	NA	ABT737	0.4465438585	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	BCL2i	NA	ABT737	0.049707048	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	BCL2i	NA	ABT737	0.0753763875	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	BCL2i	NA	ABT737	0.01221107	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	BCL2i	NA	ABT737	0.0	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	BCL2i	NA	ABT737	0.3173287325	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	BETi	NA	CPI0610	0.447428263	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	BETi	NA	CPI0610	0.45147133	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	BETi	NA	CPI0610	0.441578532	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	BETi	NA	CPI0610	0.45764274	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	BETi	NA	CPI0610	0.48295272	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	BETi	NA	CPI0610	0.311355263	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	BETi	NA	CPI0610	0.494127628	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	BETi	NA	CPI0610	0.492345805	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	BETi	NA	CPI0610	0.485768277	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	BETi	NA	CPI0610	0.4913850420000001	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	BETi	NA	CPI0610	0.400795726	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	BETi	NA	CPI0610	0.359403269	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	BETi	NA	CPI0610	0.440502502	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	BETi	NA	CPI0610	0.336071285	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	BETi	NA	CPI0610	0.489168958	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	BETi	NA	CPI0610	0.466038083	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	BETi	NA	CPI0610	0.478159296	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	BETi	NA	CPI0610	0.027002963	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	BETi	NA	CPI0610	0.423755649	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	BETi	NA	CPI0610	0.402306991	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	BETi	NA	CPI0610	0.295732527	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	BETi	NA	CPI0610	0.430379468	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	BETi	NA	CPI0610	0.286993648	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	BETi	NA	CPI0610	0.420567906	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	BETi	NA	CPI0610	0.442083688	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	BETi	NA	CPI0610	0.510693849	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	BETi	NA	GSK525762A	0.396879098	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	BETi	NA	GSK525762A	0.403199434	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	BETi	NA	GSK525762A	0.255808003	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	BETi	NA	GSK525762A	0.440236905	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	BETi	NA	GSK525762A	0.453596837	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	BETi	NA	GSK525762A	0.234622317	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	BETi	NA	GSK525762A	0.393854438	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	BETi	NA	GSK525762A	0.472009907	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	BETi	NA	GSK525762A	0.355358561	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	BETi	NA	GSK525762A	0.401890505	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	BETi	NA	GSK525762A	0.358151107	colon	colon
