	.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
8091	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.328946183	-0.024504097	pancreas	pancreas
8092	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.436970771	-0.03172498	colon	colon
8093	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.369608925	-0.03311148	prostate	prostate
8094	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.334808273	0.009968796	liver	liver
8095	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.269697768	-0.060547531	sarcoma	sarcoma - fibrosarcoma
8096	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.352053444	0.043353064	colon	colon
8097	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.29758001100000003	-0.113961712	ovary	ovary
8098	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.498910314	-0.007460116	hematological	heme - AML
8099	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.38784722	0.037369587	colon	colon
8100	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.375451866	-0.044194517	breast	breast - TNBC
8101	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.449924834	0.015910298	melanoma	melanoma
8102	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.390338637	0.036797201	breast	breast - TNBC
8103	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.342320716	0.028125479	sarcoma	sarcoma - ewings
8104	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.424766887	0.016149735	pancreas	pancreas
8105	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.414380266	-0.16822868	hematological	heme - AML
8106	Oncolead_007	ONCOLEAD_CELL_NCIH460	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.403867381	0.014828545	lung	lung - NSCLC
8107	Oncolead_007	ONCOLEAD_CELL_PANC1	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.304871127	-0.111344907	pancreas	pancreas
8108	Oncolead_007	ONCOLEAD_CELL_RAMOS	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.322136698	-0.059212072	hematological	heme - burkitt lymphoma
8109	Oncolead_007	ONCOLEAD_CELL_RDES	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.023224608	0.067742804	sarcoma	sarcoma - ewings
8110	Oncolead_007	ONCOLEAD_CELL_SAOS2	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.436738261	-0.025464642000000003	sarcoma	sarcoma - osteosarcoma
8111	Oncolead_007	ONCOLEAD_CELL_SW620	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.253684236	-0.073489323	colon	colon
8112	Oncolead_007	ONCOLEAD_CELL_U2OS	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.118314205	-0.057231409	sarcoma	sarcoma - osteosarcoma
8113	Oncolead_007	ONCOLEAD_CELL_U87MG	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.35889983299999995	-0.082745453	brain	brain - GBM
8114	Oncolead_007	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antimetabolite	ATMi		Azacytidine	M3541	0.479135725	-0.05674512900000001	hematological	heme - NHL
8115	Oncolead_007	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.397883963	-0.06244821	sarcoma	sarcoma - rhabdomyosarcoma
8116	Oncolead_007	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.330493262	0.01048606	lung	lung - NSCLC
8117	Oncolead_007	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.291129598	-0.031966008	pancreas	pancreas
8118	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.382842084	-0.004744255	pancreas	pancreas
8119	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.429794688	0.002985888	colon	colon
8120	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.395480927	-0.107238613	prostate	prostate
8121	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.308145028	-0.054706304	liver	liver
8122	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.275762668	-0.06301337	sarcoma	sarcoma - fibrosarcoma
8123	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.362772039	-0.006010955	colon	colon
8124	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.33742138200000005	-0.07936467400000001	ovary	ovary
8125	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.558989493	0.081489079	hematological	heme - AML
8126	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.448544028	-0.023582513	colon	colon
8127	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.380042341	0.002593128	breast	breast - TNBC
8128	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.448194005	-0.008423205999999999	melanoma	melanoma
8129	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.292833692	-0.116105832	breast	breast - TNBC
8130	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.348757033	0.058812204000000014	sarcoma	sarcoma - ewings
8131	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.412280144	-0.047117503	pancreas	pancreas
8132	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.446422888	-0.010427315	hematological	heme - AML
8133	Oncolead_007	ONCOLEAD_CELL_NCIH460	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.400304734	0.018814284	lung	lung - NSCLC
8134	Oncolead_007	ONCOLEAD_CELL_PANC1	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.45479123	0.062716362	pancreas	pancreas
8135	Oncolead_007	ONCOLEAD_CELL_RAMOS	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.323878266	-0.024243383	hematological	heme - burkitt lymphoma
8136	Oncolead_007	ONCOLEAD_CELL_RDES	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.026310098	0.047002316	sarcoma	sarcoma - ewings
8137	Oncolead_007	ONCOLEAD_CELL_SAOS2	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.456975814	-0.030142794	sarcoma	sarcoma - osteosarcoma
8138	Oncolead_007	ONCOLEAD_CELL_SW620	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.248477003	-0.057029671	colon	colon
8139	Oncolead_007	ONCOLEAD_CELL_U2OS	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.247906164	-0.03830318	sarcoma	sarcoma - osteosarcoma
8140	Oncolead_007	ONCOLEAD_CELL_U87MG	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.45455898	-0.078458203	brain	brain - GBM
8141	Oncolead_007	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antimetabolite	DNAPKi		Azacytidine	M3814	0.546953531	-0.049460343	hematological	heme - NHL
8142	Oncolead_007	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.423079238	-0.087168779	sarcoma	sarcoma - rhabdomyosarcoma
8143	Oncolead_007	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.314621989	-0.023925515	lung	lung - NSCLC
8144	Oncolead_007	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.331133747	-0.03251919	pancreas	pancreas
8145	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.361586602	-0.040645188	pancreas	pancreas
8146	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.456880336	-0.03636855	colon	colon
8147	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.403151367	-0.143573111	prostate	prostate
8148	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.299451874	-0.034290687	liver	liver
8149	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.275132662	-0.048637877	sarcoma	sarcoma - fibrosarcoma
8150	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.334296902	-0.018219087	colon	colon
8151	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.340756997	-0.133348245	ovary	ovary
8152	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.581031474	0.04427779	hematological	heme - AML
8153	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.438009887	-0.043739001	colon	colon
8154	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.439294671	0.044932119000000006	breast	breast - TNBC
8155	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.469856888	-0.011577229	melanoma	melanoma
8156	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.33774397799999994	-0.069645525	breast	breast - TNBC
8157	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.402907103	0.028390753	sarcoma	sarcoma - ewings
8158	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.419900981	-0.019525264	pancreas	pancreas
8159	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.429330735	-0.11428102	hematological	heme - AML
8160	Oncolead_007	ONCOLEAD_CELL_NCIH460	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.395939551	-0.007133549	lung	lung - NSCLC
8161	Oncolead_007	ONCOLEAD_CELL_PANC1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.356187061	-0.05233123	pancreas	pancreas
8162	Oncolead_007	ONCOLEAD_CELL_RAMOS	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.329667251	-0.084520155	hematological	heme - burkitt lymphoma
8163	Oncolead_007	ONCOLEAD_CELL_RDES	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.015569282	-0.001647107	sarcoma	sarcoma - ewings
8164	Oncolead_007	ONCOLEAD_CELL_SAOS2	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.50128292	-0.044363692	sarcoma	sarcoma - osteosarcoma
8165	Oncolead_007	ONCOLEAD_CELL_SW620	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.293690828	-0.040032553	colon	colon
8166	Oncolead_007	ONCOLEAD_CELL_U2OS	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.161757722	-0.063305639	sarcoma	sarcoma - osteosarcoma
8167	Oncolead_007	ONCOLEAD_CELL_U87MG	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.472141627	-0.049929217000000005	brain	brain - GBM
8168	Oncolead_007	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Azacytidine	M3814_M3541	0.5423124979999999	0.016626744	hematological	heme - NHL
8169	Oncolead_007	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.441559872	-0.037924536	sarcoma	sarcoma - rhabdomyosarcoma
8170	Oncolead_007	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.445055406	-0.01129408	lung	lung - NSCLC
8171	Oncolead_007	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.365939974	-0.0010170239999999998	pancreas	pancreas
8172	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.497028274	-0.044427476	pancreas	pancreas
8173	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.466680105	0.018606118	colon	colon
8174	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.381070537	0.023879064	prostate	prostate
8175	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.453440955	0.038513734	liver	liver
8176	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.35809061	-0.009907579	sarcoma	sarcoma - fibrosarcoma
8177	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.384601249	0.038901921	colon	colon
8178	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.395438495	-0.075933529	ovary	ovary
8179	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.44611475	0.029960712	hematological	heme - AML
8180	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.394806012	0.001267619	colon	colon
8181	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.3476008820000001	-0.036270062	breast	breast - TNBC
8182	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.394392963	0.033806019	melanoma	melanoma
8183	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.470939689	-0.024764336	breast	breast - TNBC
8184	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.39209397	0.009973272	sarcoma	sarcoma - ewings
8185	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.256022128	-0.022372084	pancreas	pancreas
8186	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.428968316	-0.00968129	hematological	heme - AML
8187	Oncolead_007	ONCOLEAD_CELL_NCIH460	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.3726234000000001	0.022405586	lung	lung - NSCLC
8188	Oncolead_007	ONCOLEAD_CELL_PANC1	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.322744102	-0.00360252	pancreas	pancreas
8189	Oncolead_007	ONCOLEAD_CELL_RAMOS	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.35761901100000004	-0.057994044	hematological	heme - burkitt lymphoma
8190	Oncolead_007	ONCOLEAD_CELL_RDES	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.398985038	-0.010248654	sarcoma	sarcoma - ewings
8191	Oncolead_007	ONCOLEAD_CELL_SAOS2	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.504782008	-0.03630721	sarcoma	sarcoma - osteosarcoma
8192	Oncolead_007	ONCOLEAD_CELL_SW620	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.323853526	-0.032817081	colon	colon
8193	Oncolead_007	ONCOLEAD_CELL_U2OS	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.322673641	-0.038667429	sarcoma	sarcoma - osteosarcoma
8194	Oncolead_007	ONCOLEAD_CELL_U87MG	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.34238127700000004	-0.022609889	brain	brain - GBM
8195	Oncolead_007	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antimetabolite	ATMi		Fluorouracil	M3541	0.486225493	-0.036927857	hematological	heme - NHL
8196	Oncolead_007	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.509547194	-0.014395199	sarcoma	sarcoma - rhabdomyosarcoma
8197	Oncolead_007	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.485293093	0.013286765	lung	lung - NSCLC
8198	Oncolead_007	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.35139691	-0.016962689	pancreas	pancreas
8199	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.555271055	-0.046895623	pancreas	pancreas
8200	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.459754374	0.00370796	colon	colon
8201	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.420251461	-0.051438787	prostate	prostate
8202	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.4314816970000001	0.035952716	liver	liver
8203	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.350341859	-0.00047507	sarcoma	sarcoma - fibrosarcoma
8204	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.377076479	-0.010313837	colon	colon
8205	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.418658773	-0.01392542	ovary	ovary
8206	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.443203429	-0.014755147	hematological	heme - AML
8207	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.509997858	-0.015910122	colon	colon
8208	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.30855508	0.009955273	breast	breast - TNBC
8209	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.398790706	0.055935107000000005	melanoma	melanoma
8210	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.46431894	-0.010600929	breast	breast - TNBC
8211	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.360357422	0.026535971	sarcoma	sarcoma - ewings
8212	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.264554463	0.029474609	pancreas	pancreas
8213	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.471730417	0.036216718	hematological	heme - AML
8214	Oncolead_007	ONCOLEAD_CELL_NCIH460	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.368291549	0.020913632	lung	lung - NSCLC
8215	Oncolead_007	ONCOLEAD_CELL_PANC1	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.33821121	0.037568334	pancreas	pancreas
8216	Oncolead_007	ONCOLEAD_CELL_RAMOS	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.369341424	-0.051400239	hematological	heme - burkitt lymphoma
8217	Oncolead_007	ONCOLEAD_CELL_RDES	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.401764012	-0.004967615999999999	sarcoma	sarcoma - ewings
8218	Oncolead_007	ONCOLEAD_CELL_SAOS2	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.494236137	-0.030089876	sarcoma	sarcoma - osteosarcoma
8219	Oncolead_007	ONCOLEAD_CELL_SW620	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.286071637	0.021383755	colon	colon
8220	Oncolead_007	ONCOLEAD_CELL_U2OS	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.369346302	-0.006785014	sarcoma	sarcoma - osteosarcoma
8221	Oncolead_007	ONCOLEAD_CELL_U87MG	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.433099313	0.034926454	brain	brain - GBM
8222	Oncolead_007	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antimetabolite	DNAPKi		Fluorouracil	M3814	0.5301807820000001	-0.00734642	hematological	heme - NHL
8223	Oncolead_007	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.529297514	-0.041580215	sarcoma	sarcoma - rhabdomyosarcoma
8224	Oncolead_007	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.479653369	-0.020717258	lung	lung - NSCLC
8225	Oncolead_007	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.370721	-0.038966217	pancreas	pancreas
8226	Oncolead_007	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.5487695429999999	-0.058785553	pancreas	pancreas
8227	Oncolead_007	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.47024635	0.00314709	colon	colon
8228	Oncolead_007	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.423916464	-0.039346514	prostate	prostate
8229	Oncolead_007	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.433575785	0.016049439	liver	liver
8230	Oncolead_007	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.357389654	0.033905907	sarcoma	sarcoma - fibrosarcoma
8231	Oncolead_007	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.386410748	0.024929639	colon	colon
8232	Oncolead_007	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.429620145	-0.071680315	ovary	ovary
8233	Oncolead_007	ONCOLEAD_CELL_KASUMI1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.528962192	0.030235365	hematological	heme - AML
8234	Oncolead_007	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.486202778	-0.070625761	colon	colon
8235	Oncolead_007	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.362955986	0.022594332	breast	breast - TNBC
8236	Oncolead_007	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.41026387	0.025190579	melanoma	melanoma
8237	Oncolead_007	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.49815766	-0.055279166	breast	breast - TNBC
8238	Oncolead_007	ONCOLEAD_CELL_MHHES1	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.397555311	0.004894712	sarcoma	sarcoma - ewings
8239	Oncolead_007	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.260472194	-0.047768091	pancreas	pancreas
8240	Oncolead_007	ONCOLEAD_CELL_MV411	Cytostatic_Antimetabolite	DNAPKi_ATMi	300nM_500nM	Fluorouracil	M3814_M3541	0.4339181	0.00244972	hematological	heme - AML
