experiment	freq
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Vincristine'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Vincristine'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Paclitaxel'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Paclitaxel'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Paclitaxel'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Paclitaxel'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Paclitaxel'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Paclitaxel'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Paclitaxel'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Paclitaxel'})	2
frozenset({nan, 'Paclitaxel', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Erlotinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Erlotinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Erlotinib'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Erlotinib'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Erlotinib'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Erlotinib'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Erlotinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Erlotinib'})	2
frozenset({nan, 'Erlotinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Lapatinib'})	2
frozenset({nan, 'Lapatinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Lapatinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Ulixertinib'})	2
frozenset({nan, 'Ulixertinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Ulixertinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'AZD4547'})	2
frozenset({nan, 'AZD4547', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'AZD4547'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'AZD4547'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Gilteritinib'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Gilteritinib'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Gilteritinib'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Gilteritinib'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Gilteritinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Gilteritinib'})	2
frozenset({nan, 'Gilteritinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'PLX647'})	2
frozenset({nan, 'PLX647', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'PLX647'})	2
frozenset({nan, 'PLX647', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'PLX647'})	2
frozenset({nan, 'PLX647', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'PLX647'})	2
frozenset({nan, 'PLX647', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'PLX647'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'PLX647'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Ruxolitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Ruxolitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Ruxolitinib'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Ruxolitinib'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Ruxolitinib'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Ruxolitinib'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Ruxolitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Ruxolitinib'})	2
frozenset({nan, 'Ruxolitinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Nutlin'})	2
frozenset({nan, 'Nutlin', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Nutlin'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'PF04217903'})	2
frozenset({nan, 'PF04217903', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'PF04217903'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'PF04217903'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'XL184_Cabozantinib'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'XL184_Cabozantinib'})	2
frozenset({nan, 'XL184_Cabozantinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'SGX523'})	2
frozenset({nan, 'SGX523', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'SGX523'})	2
frozenset({nan, 'SGX523', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'SGX523'})	2
frozenset({nan, 'SGX523', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'SGX523'})	2
frozenset({nan, 'SGX523', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'SGX523'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'SGX523'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_DU145'})	2
